component_file,bad_value_found,replacement_value,route_profile_used,status
skills/sub_skills/SS-223-knowledge-synthesizer.subskill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/sub_skills/SS-224-contradiction-detector.py,UNKNOWN_NEEDS_REVIEW,"inputs=[voice_context_packet, visual_context_packet, video_context_packet, music_sfx_packet, editing_timeline_packet, approval_packet]; outputs=[provider_handoff_packet, media_quality_gate_packet]",provider_handoff_profile,REPAIRED
skills/sub_skills/SS-224-contradiction-detector.subskill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/sub_skills/SS-230-content-angle-generator.py,UNKNOWN_NEEDS_REVIEW,"inputs=[voice_context_packet, visual_context_packet, video_context_packet, music_sfx_packet, editing_timeline_packet, approval_packet]; outputs=[provider_handoff_packet, media_quality_gate_packet]",provider_handoff_profile,REPAIRED
skills/sub_skills/SS-230-content-angle-generator.subskill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/sub_skills/SS-231-unique-value-proposition-builder.py,UNKNOWN_NEEDS_REVIEW,"inputs=[voice_context_packet, visual_context_packet, video_context_packet, music_sfx_packet, editing_timeline_packet, approval_packet]; outputs=[provider_handoff_packet, media_quality_gate_packet]",provider_handoff_profile,REPAIRED
skills/sub_skills/SS-231-unique-value-proposition-builder.subskill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/sub_skills/SS-232-series-strategy-planner.py,UNKNOWN_NEEDS_REVIEW,"inputs=[voice_context_packet, visual_context_packet, video_context_packet, music_sfx_packet, editing_timeline_packet, approval_packet]; outputs=[provider_handoff_packet, media_quality_gate_packet]",provider_handoff_profile,REPAIRED
skills/sub_skills/SS-232-series-strategy-planner.subskill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/sub_skills/SS-233-content-calendar-generator.py,UNKNOWN_NEEDS_REVIEW,"inputs=[voice_context_packet, visual_context_packet, video_context_packet, music_sfx_packet, editing_timeline_packet, approval_packet]; outputs=[provider_handoff_packet, media_quality_gate_packet]",provider_handoff_profile,REPAIRED
skills/sub_skills/SS-233-content-calendar-generator.subskill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/sub_skills/SS-234-platform-strategy-mapper.py,UNKNOWN_NEEDS_REVIEW,"inputs=[voice_context_packet, visual_context_packet, video_context_packet, music_sfx_packet, editing_timeline_packet, approval_packet]; outputs=[provider_handoff_packet, media_quality_gate_packet]",provider_handoff_profile,REPAIRED
skills/sub_skills/SS-234-platform-strategy-mapper.subskill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/sub_skills/SS-240-hook-variation-generator.py,UNKNOWN_NEEDS_REVIEW,"inputs=[voice_context_packet, visual_context_packet, video_context_packet, music_sfx_packet, editing_timeline_packet, approval_packet]; outputs=[provider_handoff_packet, media_quality_gate_packet]",provider_handoff_profile,REPAIRED
skills/sub_skills/SS-240-hook-variation-generator.subskill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/sub_skills/SS-241-open-loop-generator.py,UNKNOWN_NEEDS_REVIEW,"inputs=[voice_context_packet, visual_context_packet, video_context_packet, music_sfx_packet, editing_timeline_packet, approval_packet]; outputs=[provider_handoff_packet, media_quality_gate_packet]",provider_handoff_profile,REPAIRED
skills/sub_skills/SS-241-open-loop-generator.subskill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/sub_skills/SS-242-story-tension-builder.py,UNKNOWN_NEEDS_REVIEW,"inputs=[voice_context_packet, visual_context_packet, video_context_packet, music_sfx_packet, editing_timeline_packet, approval_packet]; outputs=[provider_handoff_packet, media_quality_gate_packet]",provider_handoff_profile,REPAIRED
skills/sub_skills/SS-242-story-tension-builder.subskill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/sub_skills/SS-243-pacing-controller.py,UNKNOWN_NEEDS_REVIEW,"inputs=[voice_context_packet, visual_context_packet, video_context_packet, music_sfx_packet, editing_timeline_packet, approval_packet]; outputs=[provider_handoff_packet, media_quality_gate_packet]",provider_handoff_profile,REPAIRED
skills/sub_skills/SS-243-pacing-controller.subskill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/sub_skills/SS-244-retention-loop-engine.py,UNKNOWN_NEEDS_REVIEW,"inputs=[voice_context_packet, visual_context_packet, video_context_packet, music_sfx_packet, editing_timeline_packet, approval_packet]; outputs=[provider_handoff_packet, media_quality_gate_packet]",provider_handoff_profile,REPAIRED
skills/sub_skills/SS-244-retention-loop-engine.subskill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/sub_skills/SS-245-cliffhanger-designer.py,UNKNOWN_NEEDS_REVIEW,"inputs=[voice_context_packet, visual_context_packet, video_context_packet, music_sfx_packet, editing_timeline_packet, approval_packet]; outputs=[provider_handoff_packet, media_quality_gate_packet]",provider_handoff_profile,REPAIRED
skills/sub_skills/SS-245-cliffhanger-designer.subskill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/swarm_expansion/M-121-algorithm-intelligence-core.py,UNKNOWN_NEEDS_REVIEW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/swarm_expansion/M-121-algorithm-intelligence-core.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/swarm_expansion/M-122-data-signal-collector.py,UNKNOWN_NEEDS_REVIEW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/swarm_expansion/M-122-data-signal-collector.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/swarm_expansion/M-123-algorithm-pattern-analyzer.py,UNKNOWN_NEEDS_REVIEW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/swarm_expansion/M-123-algorithm-pattern-analyzer.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/swarm_expansion/M-124-watch-time-analyzer.py,UNKNOWN_NEEDS_REVIEW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/swarm_expansion/M-124-watch-time-analyzer.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/swarm_expansion/M-125-retention-drop-detector.py,UNKNOWN_NEEDS_REVIEW,"inputs=[research_brief_packet, script_strategy_packet, source_evidence_packet]; outputs=[script_v1_packet, script_segment_packet, voice_context_packet, visual_context_packet, video_context_packet]",script_generation_profile,REPAIRED
skills/swarm_expansion/M-125-retention-drop-detector.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/swarm_expansion/M-126-retention-repair-engine.py,UNKNOWN_NEEDS_REVIEW,"inputs=[debate_critique_packet, critique_delta_packet, script_v1_packet]; outputs=[refinement_delta_packet, final_script_packet, script_segment_packet]",script_refinement_profile,REPAIRED
skills/swarm_expansion/M-126-retention-repair-engine.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/swarm_expansion/M-127-viral-pattern-library.py,UNKNOWN_NEEDS_REVIEW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/swarm_expansion/M-127-viral-pattern-library.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/swarm_expansion/M-128-viral-pattern-replicator.py,UNKNOWN_NEEDS_REVIEW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/swarm_expansion/M-128-viral-pattern-replicator.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/swarm_expansion/M-129-thumbnail-heatmap-analyzer.py,UNKNOWN_NEEDS_REVIEW,"inputs=[script_segment_packet, voice_context_packet, visual_context_packet, video_context_packet, music_sfx_packet, editing_timeline_packet]; outputs=[editing_timeline_packet, platform_content_package_packet, media_quality_gate_packet]",editing_packaging_profile,REPAIRED
skills/swarm_expansion/M-129-thumbnail-heatmap-analyzer.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/swarm_expansion/M-130-thumbnail-optimization-engine.py,UNKNOWN_NEEDS_REVIEW,"inputs=[script_segment_packet, voice_context_packet, visual_context_packet, video_context_packet, music_sfx_packet, editing_timeline_packet]; outputs=[editing_timeline_packet, platform_content_package_packet, media_quality_gate_packet]",editing_packaging_profile,REPAIRED
skills/swarm_expansion/M-130-thumbnail-optimization-engine.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/swarm_expansion/M-131-ctr-prediction-engine.py,UNKNOWN_NEEDS_REVIEW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/swarm_expansion/M-131-ctr-prediction-engine.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/swarm_expansion/M-132-title-emotion-analyzer.py,UNKNOWN_NEEDS_REVIEW,"inputs=[script_segment_packet, visual_context_packet, video_context_packet]; outputs=[video_context_packet, editing_timeline_packet, provider_handoff_packet]",video_context_profile,REPAIRED
skills/swarm_expansion/M-132-title-emotion-analyzer.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/swarm_expansion/M-133-curiosity-trigger-engine.py,UNKNOWN_NEEDS_REVIEW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/swarm_expansion/M-133-curiosity-trigger-engine.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/swarm_expansion/M-134-psychological-hook-engine.py,UNKNOWN_NEEDS_REVIEW,"inputs=[research_brief_packet, script_strategy_packet, source_evidence_packet]; outputs=[script_v1_packet, script_segment_packet, voice_context_packet, visual_context_packet, video_context_packet]",script_generation_profile,REPAIRED
skills/swarm_expansion/M-134-psychological-hook-engine.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/swarm_expansion/M-135-click-urgency-generator.py,UNKNOWN_NEEDS_REVIEW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/swarm_expansion/M-135-click-urgency-generator.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/swarm_expansion/M-136-ctr-stress-tester.py,UNKNOWN_NEEDS_REVIEW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/swarm_expansion/M-136-ctr-stress-tester.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/swarm_expansion/M-137-thumbnail-emotion-optimizer.py,UNKNOWN_NEEDS_REVIEW,"inputs=[script_segment_packet, voice_context_packet, visual_context_packet, video_context_packet, music_sfx_packet, editing_timeline_packet]; outputs=[editing_timeline_packet, platform_content_package_packet, media_quality_gate_packet]",editing_packaging_profile,REPAIRED
skills/swarm_expansion/M-137-thumbnail-emotion-optimizer.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/swarm_expansion/M-138-viral-probability-engine.py,UNKNOWN_NEEDS_REVIEW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/swarm_expansion/M-138-viral-probability-engine.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/swarm_expansion/M-139-viral-acceleration-engine.py,UNKNOWN_NEEDS_REVIEW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/swarm_expansion/M-139-viral-acceleration-engine.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/swarm_expansion/M-140-shareability-optimizer.py,UNKNOWN_NEEDS_REVIEW,"inputs=[debate_critique_packet, critique_delta_packet, script_v1_packet]; outputs=[refinement_delta_packet, final_script_packet, script_segment_packet]",script_refinement_profile,REPAIRED
skills/swarm_expansion/M-140-shareability-optimizer.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/swarm_expansion/M-141-community-trigger-engine.py,UNKNOWN_NEEDS_REVIEW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/swarm_expansion/M-141-community-trigger-engine.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/swarm_expansion/M-142-comment-magnet-engine.py,UNKNOWN_NEEDS_REVIEW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/swarm_expansion/M-142-comment-magnet-engine.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/swarm_expansion/M-143-discussion-amplifier.py,UNKNOWN_NEEDS_REVIEW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/swarm_expansion/M-143-discussion-amplifier.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/swarm_expansion/M-144-engagement-momentum-engine.py,UNKNOWN_NEEDS_REVIEW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/swarm_expansion/M-144-engagement-momentum-engine.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/swarm_expansion/M-145-algorithm-boost-detector.py,UNKNOWN_NEEDS_REVIEW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/swarm_expansion/M-145-algorithm-boost-detector.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/swarm_expansion/M-146-viral-surge-manager.py,UNKNOWN_NEEDS_REVIEW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/swarm_expansion/M-146-viral-surge-manager.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/swarm_expansion/M-147-content-amplification-engine.py,UNKNOWN_NEEDS_REVIEW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/swarm_expansion/M-147-content-amplification-engine.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/swarm_expansion/M-148-channel-authority-builder.py,UNKNOWN_NEEDS_REVIEW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/swarm_expansion/M-148-channel-authority-builder.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/swarm_expansion/M-149-algorithm-trust-engine.py,UNKNOWN_NEEDS_REVIEW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/swarm_expansion/M-149-algorithm-trust-engine.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/swarm_expansion/M-150-platform-dominance-engine.py,UNKNOWN_NEEDS_REVIEW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/swarm_expansion/M-150-platform-dominance-engine.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/system_intelligence/M-061-micro-skill-army-router.py,UNKNOWN_NEEDS_REVIEW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/system_intelligence/M-061-micro-skill-army-router.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/system_intelligence/M-062-skill-loader-protocol.py,UNKNOWN_NEEDS_REVIEW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/system_intelligence/M-062-skill-loader-protocol.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/system_intelligence/M-063-skill-dependency-resolver.py,UNKNOWN_NEEDS_REVIEW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/system_intelligence/M-063-skill-dependency-resolver.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/system_intelligence/M-064-skill-priority-engine.py,UNKNOWN_NEEDS_REVIEW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/system_intelligence/M-064-skill-priority-engine.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/system_intelligence/M-065-task-queue-manager.py,UNKNOWN_NEEDS_REVIEW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/system_intelligence/M-065-task-queue-manager.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/system_intelligence/M-066-resource-allocator.py,UNKNOWN_NEEDS_REVIEW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/system_intelligence/M-066-resource-allocator.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/system_intelligence/M-067-performance-monitor.py,UNKNOWN_NEEDS_REVIEW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/system_intelligence/M-067-performance-monitor.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/system_intelligence/M-068-failure-detector.py,UNKNOWN_NEEDS_REVIEW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/system_intelligence/M-068-failure-detector.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/system_intelligence/M-069-recovery-engine.py,UNKNOWN_NEEDS_REVIEW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/system_intelligence/M-069-recovery-engine.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/system_intelligence/M-070-adaptive-re-router.py,UNKNOWN_NEEDS_REVIEW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/system_intelligence/M-070-adaptive-re-router.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/system_intelligence/M-071-intelligence-memory-system.py,UNKNOWN_NEEDS_REVIEW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/system_intelligence/M-071-intelligence-memory-system.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/system_intelligence/M-072-pattern-recognition-engine.py,UNKNOWN_NEEDS_REVIEW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/system_intelligence/M-072-pattern-recognition-engine.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/system_intelligence/M-073-trend-prediction-engine.py,UNKNOWN_NEEDS_REVIEW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/system_intelligence/M-073-trend-prediction-engine.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/system_intelligence/M-074-viral-opportunity-scanner.py,UNKNOWN_NEEDS_REVIEW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
