component_id,component_path,old_lifecycle_status,new_lifecycle_status,consumed_by_dag,active_runtime,reason
M-052_Engagement_Feedback_Analyzer,skills/script_intelligence_army/M-052-engagement-feedback-analyzer.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-053-audience-sentiment-engine,skills/script_intelligence_army/M-053-audience-sentiment-engine.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-053_Audience_Sentiment_Engine,skills/script_intelligence_army/M-053-audience-sentiment-engine.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-054-content-optimization-engine,skills/script_intelligence_army/M-054-content-optimization-engine.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-054_Content_Optimization_Engine,skills/script_intelligence_army/M-054-content-optimization-engine.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-055-learning-memory-engine,skills/script_intelligence_army/M-055-learning-memory-engine.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-055_Learning_Memory_Engine,skills/script_intelligence_army/M-055-learning-memory-engine.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-056-growth-prediction-engine,skills/script_intelligence_army/M-056-growth-prediction-engine.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-056_Growth_Prediction_Engine,skills/script_intelligence_army/M-056-growth-prediction-engine.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-057-monetization-advisor,skills/script_intelligence_army/M-057-monetization-advisor.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-057_Monetization_Advisor,skills/script_intelligence_army/M-057-monetization-advisor.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-058-sponsorship-matchmaker,skills/script_intelligence_army/M-058-sponsorship-matchmaker.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-058_Sponsorship_Matchmaker,skills/script_intelligence_army/M-058-sponsorship-matchmaker.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-059-product-integration-engine,skills/script_intelligence_army/M-059-product-integration-engine.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-059_Product_Integration_Engine,skills/script_intelligence_army/M-059-product-integration-engine.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-060-channel-strategy-director,skills/script_intelligence_army/M-060-channel-strategy-director.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-060_Channel_Strategy_Director,skills/script_intelligence_army/M-060-channel-strategy-director.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
SS-001-context-packet-sanitizer,skills/sub_skills/SS-001-context-packet-sanitizer.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
SS-001-context-packet-sanitizer.subskill,skills/sub_skills/SS-001-context-packet-sanitizer.subskill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
SS-101-elevenlabs-voice-generation-optimizer,skills/sub_skills/SS-101-elevenlabs-voice-generation-optimizer.py,DORMANT_FUTURE,DORMANT_FUTURE,false,false,future/provider execution remains disabled
SS-101-elevenlabs-voice-generation-optimizer.subskill,skills/sub_skills/SS-101-elevenlabs-voice-generation-optimizer.subskill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
SS-102-heygen-avatar-render-orchestrator,skills/sub_skills/SS-102-heygen-avatar-render-orchestrator.py,DORMANT_FUTURE,DORMANT_FUTURE,false,false,future/provider execution remains disabled
SS-102-heygen-avatar-render-orchestrator.subskill,skills/sub_skills/SS-102-heygen-avatar-render-orchestrator.subskill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
SS-103-nanobanana-visual-generation-optimizer,skills/sub_skills/SS-103-nanobanana-visual-generation-optimizer.py,DORMANT_FUTURE,DORMANT_FUTURE,false,false,future/provider execution remains disabled
SS-103-nanobanana-visual-generation-optimizer.subskill,skills/sub_skills/SS-103-nanobanana-visual-generation-optimizer.subskill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
SS-104-sora-video-generation-orchestrator,skills/sub_skills/SS-104-sora-video-generation-orchestrator.py,DORMANT_FUTURE,DORMANT_FUTURE,false,false,future/provider execution remains disabled
SS-104-sora-video-generation-orchestrator.subskill,skills/sub_skills/SS-104-sora-video-generation-orchestrator.subskill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
SS-105-higgsfield-cinematic-motion-director,skills/sub_skills/SS-105-higgsfield-cinematic-motion-director.py,DORMANT_FUTURE,DORMANT_FUTURE,false,false,future/provider execution remains disabled
SS-105-higgsfield-cinematic-motion-director.subskill,skills/sub_skills/SS-105-higgsfield-cinematic-motion-director.subskill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
SS-106-kling-video-prompt-optimizer,skills/sub_skills/SS-106-kling-video-prompt-optimizer.py,DORMANT_FUTURE,DORMANT_FUTURE,false,false,future/provider execution remains disabled
SS-106-kling-video-prompt-optimizer.subskill,skills/sub_skills/SS-106-kling-video-prompt-optimizer.subskill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
SS-107-suno-music-generation-optimizer,skills/sub_skills/SS-107-suno-music-generation-optimizer.py,DORMANT_FUTURE,DORMANT_FUTURE,false,false,future/provider execution remains disabled
SS-107-suno-music-generation-optimizer.subskill,skills/sub_skills/SS-107-suno-music-generation-optimizer.subskill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
SS-108-youtube-publish-oauth-guard,skills/sub_skills/SS-108-youtube-publish-oauth-guard.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
SS-108-youtube-publish-oauth-guard.subskill,skills/sub_skills/SS-108-youtube-publish-oauth-guard.subskill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
SS-109-youtube-analytics-ingestion-governor,skills/sub_skills/SS-109-youtube-analytics-ingestion-governor.py,DORMANT_FUTURE,DORMANT_FUTURE,false,false,future/provider execution remains disabled
SS-109-youtube-analytics-ingestion-governor.subskill,skills/sub_skills/SS-109-youtube-analytics-ingestion-governor.subskill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
SS-110-openrouter-llm-route-governor,skills/sub_skills/SS-110-openrouter-llm-route-governor.py,DORMANT_FUTURE,DORMANT_FUTURE,false,false,future/provider execution remains disabled
SS-110-openrouter-llm-route-governor.subskill,skills/sub_skills/SS-110-openrouter-llm-route-governor.subskill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
SS-111-ollama-local-inference-optimizer,skills/sub_skills/SS-111-ollama-local-inference-optimizer.py,DORMANT_FUTURE,DORMANT_FUTURE,false,false,future/provider execution remains disabled
SS-111-ollama-local-inference-optimizer.subskill,skills/sub_skills/SS-111-ollama-local-inference-optimizer.subskill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
SS-112-ffmpeg-render-assembly-guard,skills/sub_skills/SS-112-ffmpeg-render-assembly-guard.py,DORMANT_FUTURE,DORMANT_FUTURE,false,false,future/provider execution remains disabled
SS-112-ffmpeg-render-assembly-guard.subskill,skills/sub_skills/SS-112-ffmpeg-render-assembly-guard.subskill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
SS-113-wav2lip-lipsync-quality-guard,skills/sub_skills/SS-113-wav2lip-lipsync-quality-guard.py,DORMANT_FUTURE,DORMANT_FUTURE,false,false,future/provider execution remains disabled
SS-113-wav2lip-lipsync-quality-guard.subskill,skills/sub_skills/SS-113-wav2lip-lipsync-quality-guard.subskill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
SS-114-yt-dlp-ingestion-compliance-guard,skills/sub_skills/SS-114-yt-dlp-ingestion-compliance-guard.py,DORMANT_FUTURE,DORMANT_FUTURE,false,false,future/provider execution remains disabled
SS-114-yt-dlp-ingestion-compliance-guard.subskill,skills/sub_skills/SS-114-yt-dlp-ingestion-compliance-guard.subskill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
SS-115-gemini-multimodal-research-optimizer,skills/sub_skills/SS-115-gemini-multimodal-research-optimizer.py,DORMANT_FUTURE,DORMANT_FUTURE,false,false,future/provider execution remains disabled
SS-115-gemini-multimodal-research-optimizer.subskill,skills/sub_skills/SS-115-gemini-multimodal-research-optimizer.subskill.md,DORMANT_FUTURE,DORMANT_FUTURE,false,false,future/provider execution remains disabled
SS-220-deep-research-agent,skills/sub_skills/SS-220-deep-research-agent.py,DORMANT_FUTURE,DORMANT_FUTURE,false,false,future/provider execution remains disabled
SS-220-deep-research-agent.subskill,skills/sub_skills/SS-220-deep-research-agent.subskill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
SS-221-source-credibility-evaluator,skills/sub_skills/SS-221-source-credibility-evaluator.py,DORMANT_FUTURE,DORMANT_FUTURE,false,false,future/provider execution remains disabled
SS-221-source-credibility-evaluator.subskill,skills/sub_skills/SS-221-source-credibility-evaluator.subskill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
SS-222-fact-verification-engine,skills/sub_skills/SS-222-fact-verification-engine.py,DORMANT_FUTURE,DORMANT_FUTURE,false,false,future/provider execution remains disabled
SS-222-fact-verification-engine.subskill,skills/sub_skills/SS-222-fact-verification-engine.subskill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
SS-223-knowledge-synthesizer,skills/sub_skills/SS-223-knowledge-synthesizer.py,DORMANT_FUTURE,DORMANT_FUTURE,false,false,future/provider execution remains disabled
SS-223-knowledge-synthesizer.subskill,skills/sub_skills/SS-223-knowledge-synthesizer.subskill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
SS-224-contradiction-detector,skills/sub_skills/SS-224-contradiction-detector.py,DORMANT_FUTURE,DORMANT_FUTURE,false,false,future/provider execution remains disabled
SS-224-contradiction-detector.subskill,skills/sub_skills/SS-224-contradiction-detector.subskill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
SS-230-content-angle-generator,skills/sub_skills/SS-230-content-angle-generator.py,DORMANT_FUTURE,DORMANT_FUTURE,false,false,future/provider execution remains disabled
SS-230-content-angle-generator.subskill,skills/sub_skills/SS-230-content-angle-generator.subskill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
SS-231-unique-value-proposition-builder,skills/sub_skills/SS-231-unique-value-proposition-builder.py,DORMANT_FUTURE,DORMANT_FUTURE,false,false,future/provider execution remains disabled
SS-231-unique-value-proposition-builder.subskill,skills/sub_skills/SS-231-unique-value-proposition-builder.subskill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
SS-232-series-strategy-planner,skills/sub_skills/SS-232-series-strategy-planner.py,DORMANT_FUTURE,DORMANT_FUTURE,false,false,future/provider execution remains disabled
SS-232-series-strategy-planner.subskill,skills/sub_skills/SS-232-series-strategy-planner.subskill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
SS-233-content-calendar-generator,skills/sub_skills/SS-233-content-calendar-generator.py,DORMANT_FUTURE,DORMANT_FUTURE,false,false,future/provider execution remains disabled
SS-233-content-calendar-generator.subskill,skills/sub_skills/SS-233-content-calendar-generator.subskill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
SS-234-platform-strategy-mapper,skills/sub_skills/SS-234-platform-strategy-mapper.py,DORMANT_FUTURE,DORMANT_FUTURE,false,false,future/provider execution remains disabled
SS-234-platform-strategy-mapper.subskill,skills/sub_skills/SS-234-platform-strategy-mapper.subskill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
SS-240-hook-variation-generator,skills/sub_skills/SS-240-hook-variation-generator.py,DORMANT_FUTURE,DORMANT_FUTURE,false,false,future/provider execution remains disabled
SS-240-hook-variation-generator.subskill,skills/sub_skills/SS-240-hook-variation-generator.subskill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
SS-241-open-loop-generator,skills/sub_skills/SS-241-open-loop-generator.py,DORMANT_FUTURE,DORMANT_FUTURE,false,false,future/provider execution remains disabled
SS-241-open-loop-generator.subskill,skills/sub_skills/SS-241-open-loop-generator.subskill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
SS-242-story-tension-builder,skills/sub_skills/SS-242-story-tension-builder.py,DORMANT_FUTURE,DORMANT_FUTURE,false,false,future/provider execution remains disabled
SS-242-story-tension-builder.subskill,skills/sub_skills/SS-242-story-tension-builder.subskill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
SS-243-pacing-controller,skills/sub_skills/SS-243-pacing-controller.py,DORMANT_FUTURE,DORMANT_FUTURE,false,false,future/provider execution remains disabled
SS-243-pacing-controller.subskill,skills/sub_skills/SS-243-pacing-controller.subskill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
SS-244-retention-loop-engine,skills/sub_skills/SS-244-retention-loop-engine.py,DORMANT_FUTURE,DORMANT_FUTURE,false,false,future/provider execution remains disabled
SS-244-retention-loop-engine.subskill,skills/sub_skills/SS-244-retention-loop-engine.subskill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
SS-245-cliffhanger-designer,skills/sub_skills/SS-245-cliffhanger-designer.py,DORMANT_FUTURE,DORMANT_FUTURE,false,false,future/provider execution remains disabled
SS-245-cliffhanger-designer.subskill,skills/sub_skills/SS-245-cliffhanger-designer.subskill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-121-algorithm-intelligence-core,skills/swarm_expansion/M-121-algorithm-intelligence-core.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-121-algorithm-intelligence-core.skill,skills/swarm_expansion/M-121-algorithm-intelligence-core.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-122-data-signal-collector,skills/swarm_expansion/M-122-data-signal-collector.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-122-data-signal-collector.skill,skills/swarm_expansion/M-122-data-signal-collector.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-123-algorithm-pattern-analyzer,skills/swarm_expansion/M-123-algorithm-pattern-analyzer.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-123-algorithm-pattern-analyzer.skill,skills/swarm_expansion/M-123-algorithm-pattern-analyzer.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-124-watch-time-analyzer,skills/swarm_expansion/M-124-watch-time-analyzer.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-124-watch-time-analyzer.skill,skills/swarm_expansion/M-124-watch-time-analyzer.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-125-retention-drop-detector,skills/swarm_expansion/M-125-retention-drop-detector.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-125-retention-drop-detector.skill,skills/swarm_expansion/M-125-retention-drop-detector.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-126-retention-repair-engine,skills/swarm_expansion/M-126-retention-repair-engine.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-126-retention-repair-engine.skill,skills/swarm_expansion/M-126-retention-repair-engine.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-127-viral-pattern-library,skills/swarm_expansion/M-127-viral-pattern-library.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-127-viral-pattern-library.skill,skills/swarm_expansion/M-127-viral-pattern-library.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-128-viral-pattern-replicator,skills/swarm_expansion/M-128-viral-pattern-replicator.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-128-viral-pattern-replicator.skill,skills/swarm_expansion/M-128-viral-pattern-replicator.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-129-thumbnail-heatmap-analyzer,skills/swarm_expansion/M-129-thumbnail-heatmap-analyzer.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-129-thumbnail-heatmap-analyzer.skill,skills/swarm_expansion/M-129-thumbnail-heatmap-analyzer.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-130-thumbnail-optimization-engine,skills/swarm_expansion/M-130-thumbnail-optimization-engine.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-130-thumbnail-optimization-engine.skill,skills/swarm_expansion/M-130-thumbnail-optimization-engine.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-131-ctr-prediction-engine,skills/swarm_expansion/M-131-ctr-prediction-engine.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-131_Ctr_Prediction_Engine,skills/swarm_expansion/M-131-ctr-prediction-engine.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-132-title-emotion-analyzer,skills/swarm_expansion/M-132-title-emotion-analyzer.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-132_Title_Emotion_Analyzer,skills/swarm_expansion/M-132-title-emotion-analyzer.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-133-curiosity-trigger-engine,skills/swarm_expansion/M-133-curiosity-trigger-engine.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-133_Curiosity_Trigger_Engine,skills/swarm_expansion/M-133-curiosity-trigger-engine.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-134-psychological-hook-engine,skills/swarm_expansion/M-134-psychological-hook-engine.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-134_Psychological_Hook_Engine,skills/swarm_expansion/M-134-psychological-hook-engine.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-135-click-urgency-generator,skills/swarm_expansion/M-135-click-urgency-generator.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-135_Click_Urgency_Generator,skills/swarm_expansion/M-135-click-urgency-generator.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-136-ctr-stress-tester,skills/swarm_expansion/M-136-ctr-stress-tester.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-136_Ctr_Stress_Tester,skills/swarm_expansion/M-136-ctr-stress-tester.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-137-thumbnail-emotion-optimizer,skills/swarm_expansion/M-137-thumbnail-emotion-optimizer.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-137_Thumbnail_Emotion_Optimizer,skills/swarm_expansion/M-137-thumbnail-emotion-optimizer.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-138-viral-probability-engine,skills/swarm_expansion/M-138-viral-probability-engine.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-138_Viral_Probability_Engine,skills/swarm_expansion/M-138-viral-probability-engine.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-139-viral-acceleration-engine,skills/swarm_expansion/M-139-viral-acceleration-engine.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-139_Viral_Acceleration_Engine,skills/swarm_expansion/M-139-viral-acceleration-engine.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-140-shareability-optimizer,skills/swarm_expansion/M-140-shareability-optimizer.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-140_Shareability_Optimizer,skills/swarm_expansion/M-140-shareability-optimizer.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-141-community-trigger-engine,skills/swarm_expansion/M-141-community-trigger-engine.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-141_Community_Trigger_Engine,skills/swarm_expansion/M-141-community-trigger-engine.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-142-comment-magnet-engine,skills/swarm_expansion/M-142-comment-magnet-engine.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-142_Comment_Magnet_Engine,skills/swarm_expansion/M-142-comment-magnet-engine.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-143-discussion-amplifier,skills/swarm_expansion/M-143-discussion-amplifier.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-143_Discussion_Amplifier,skills/swarm_expansion/M-143-discussion-amplifier.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-144-engagement-momentum-engine,skills/swarm_expansion/M-144-engagement-momentum-engine.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-144_Engagement_Momentum_Engine,skills/swarm_expansion/M-144-engagement-momentum-engine.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-145-algorithm-boost-detector,skills/swarm_expansion/M-145-algorithm-boost-detector.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-145_Algorithm_Boost_Detector,skills/swarm_expansion/M-145-algorithm-boost-detector.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-146-viral-surge-manager,skills/swarm_expansion/M-146-viral-surge-manager.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-146_Viral_Surge_Manager,skills/swarm_expansion/M-146-viral-surge-manager.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-147-content-amplification-engine,skills/swarm_expansion/M-147-content-amplification-engine.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-147_Content_Amplification_Engine,skills/swarm_expansion/M-147-content-amplification-engine.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-148-channel-authority-builder,skills/swarm_expansion/M-148-channel-authority-builder.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-148_Channel_Authority_Builder,skills/swarm_expansion/M-148-channel-authority-builder.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-149-algorithm-trust-engine,skills/swarm_expansion/M-149-algorithm-trust-engine.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-149_Algorithm_Trust_Engine,skills/swarm_expansion/M-149-algorithm-trust-engine.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-150-platform-dominance-engine,skills/swarm_expansion/M-150-platform-dominance-engine.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-150_Platform_Dominance_Engine,skills/swarm_expansion/M-150-platform-dominance-engine.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-061-micro-skill-army-router,skills/system_intelligence/M-061-micro-skill-army-router.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-061_Micro_Skill_Army_Router,skills/system_intelligence/M-061-micro-skill-army-router.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-062-skill-loader-protocol,skills/system_intelligence/M-062-skill-loader-protocol.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-062_Skill_Loader_Protocol,skills/system_intelligence/M-062-skill-loader-protocol.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-063-skill-dependency-resolver,skills/system_intelligence/M-063-skill-dependency-resolver.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-063_Skill_Dependency_Resolver,skills/system_intelligence/M-063-skill-dependency-resolver.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-064-skill-priority-engine,skills/system_intelligence/M-064-skill-priority-engine.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-064_Skill_Priority_Engine,skills/system_intelligence/M-064-skill-priority-engine.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-065-task-queue-manager,skills/system_intelligence/M-065-task-queue-manager.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-065_Task_Queue_Manager,skills/system_intelligence/M-065-task-queue-manager.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-066-resource-allocator,skills/system_intelligence/M-066-resource-allocator.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-066_Resource_Allocator,skills/system_intelligence/M-066-resource-allocator.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-067-performance-monitor,skills/system_intelligence/M-067-performance-monitor.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-067_Performance_Monitor,skills/system_intelligence/M-067-performance-monitor.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-068-failure-detector,skills/system_intelligence/M-068-failure-detector.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-068_Failure_Detector,skills/system_intelligence/M-068-failure-detector.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-069-recovery-engine,skills/system_intelligence/M-069-recovery-engine.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-069_Recovery_Engine,skills/system_intelligence/M-069-recovery-engine.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-070-adaptive-re-router,skills/system_intelligence/M-070-adaptive-re-router.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-070_Adaptive_Re_Router,skills/system_intelligence/M-070-adaptive-re-router.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-071-intelligence-memory-system,skills/system_intelligence/M-071-intelligence-memory-system.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
