component_file,component_layer,component_id,pre_status,post_status,contract_block_added,io_schema_added,communication_pointer_added,validator_binding_added,fallback_added,provider_boundary_added,lineage_added,needs_human_review
skills/research_intelligence/M-010-source-credibility-validator.skill.md,SKILL,M-010_Source_Credibility_Validator,PARTIAL_OR_BETTER,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/research_intelligence/M-011-knowledge-dossier-builder.py,SKILL,M-011-knowledge-dossier-builder,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/research_intelligence/M-011-knowledge-dossier-builder.skill.md,SKILL,M-011_Knowledge_Dossier_Builder,PARTIAL_OR_BETTER,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/research_intelligence/M-020-knowledge-summarization-engine.py,SKILL,M-020-knowledge-summarization-engine,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/research_intelligence/M-020-knowledge-summarization-engine.skill.md,SKILL,M-020_Knowledge_Summarization_Engine,PARTIAL_OR_BETTER,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/research_intelligence/M-021-fact-cross-verification-unit.py,SKILL,M-021-fact-cross-verification-unit,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/research_intelligence/M-021-fact-cross-verification-unit.skill.md,SKILL,M-021-fact-cross-verification-unit.skill,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/research_intelligence/M-022-knowledge-graph-builder.py,SKILL,M-022-knowledge-graph-builder,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/research_intelligence/M-022-knowledge-graph-builder.skill.md,SKILL,M-022-knowledge-graph-builder.skill,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/research_intelligence/M-025-research-archive-manager.py,SKILL,M-025-research-archive-manager,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/research_intelligence/M-025-research-archive-manager.skill.md,SKILL,M-025-research-archive-manager.skill,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence/S-201-hook-optimizer.py,SKILL,S-201-hook-optimizer,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence/S-201-hook-optimizer.skill.md,SKILL,S-201-hook-optimizer.skill,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence/S-201-research-to-script-brief.py,SKILL,S-201-research-to-script-brief,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence/S-201-research-to-script-brief.skill.md,SKILL,S-201-research-to-script-brief.skill,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence/S-202-first-draft-generation.py,SKILL,S-202-first-draft-generation,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence/S-202-first-draft-generation.skill.md,SKILL,S-202-first-draft-generation.skill,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence/S-202-structure-designer.py,SKILL,S-202-structure-designer,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence/S-202-structure-designer.skill.md,SKILL,S-202-structure-designer.skill,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence/S-203-hook-structure-audit.py,SKILL,S-203-hook-structure-audit,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence/S-203-hook-structure-audit.skill.md,SKILL,S-203-hook-structure-audit.skill,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence/S-203-retention-engineer.py,SKILL,S-203-retention-engineer,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence/S-203-retention-engineer.skill.md,SKILL,S-203-retention-engineer.skill,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence/S-204-clarity-enhancer.py,SKILL,S-204-clarity-enhancer,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence/S-204-clarity-enhancer.skill.md,SKILL,S-204-clarity-enhancer.skill,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence/S-204-narrative-logic-audit.py,SKILL,S-204-narrative-logic-audit,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence/S-204-narrative-logic-audit.skill.md,SKILL,S-204-narrative-logic-audit.skill,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence/S-205-evidence-aligner.py,SKILL,S-205-evidence-aligner,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence/S-205-evidence-aligner.skill.md,SKILL,S-205-evidence-aligner.skill,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence/S-205-voice-tone-refinement.py,SKILL,S-205-voice-tone-refinement,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence/S-205-voice-tone-refinement.skill.md,SKILL,S-205-voice-tone-refinement.skill,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence/S-206-clarity-retention-refinement.py,SKILL,S-206-clarity-retention-refinement,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence/S-206-clarity-retention-refinement.skill.md,SKILL,S-206-clarity-retention-refinement.skill,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence/S-206-emotion-amplifier.py,SKILL,S-206-emotion-amplifier,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence/S-206-emotion-amplifier.skill.md,SKILL,S-206-emotion-amplifier.skill,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence/S-207-conflict-intensity-booster.py,SKILL,S-207-conflict-intensity-booster,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence/S-207-conflict-intensity-booster.skill.md,SKILL,S-207-conflict-intensity-booster.skill,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence/S-207-narrative-flow-optimizer.py,SKILL,S-207-narrative-flow-optimizer,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence/S-207-narrative-flow-optimizer.skill.md,SKILL,S-207-narrative-flow-optimizer.skill,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence/S-208-governance-safety-checker.py,SKILL,S-208-governance-safety-checker,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence/S-208-governance-safety-checker.skill.md,SKILL,S-208-governance-safety-checker.skill,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence/S-208-policy-risk-screen.py,SKILL,S-208-policy-risk-screen,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence/S-208-policy-risk-screen.skill.md,SKILL,S-208-policy-risk-screen.skill,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence/S-209-audience-alignment-mapper.py,SKILL,S-209-audience-alignment-mapper,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence/S-209-audience-alignment-mapper.skill.md,SKILL,S-209-audience-alignment-mapper.skill,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence/S-209-emotional-rhythm-tuning.py,SKILL,S-209-emotional-rhythm-tuning,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence/S-209-emotional-rhythm-tuning.skill.md,SKILL,S-209-emotional-rhythm-tuning.skill,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence/S-210-final-script-packager.py,SKILL,S-210-final-script-packager,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence/S-210-final-script-packager.skill.md,SKILL,S-210-final-script-packager.skill,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence/S-210-script-compression-engine.py,SKILL,S-210-script-compression-engine,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence/S-210-script-compression-engine.skill.md,SKILL,S-210-script-compression-engine.skill,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-026-title-engineer.py,SKILL,M-026-title-engineer,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-026-title-engineer.skill.md,SKILL,M-026-title-engineer.skill,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-027-seo-architect.py,SKILL,M-027-seo-architect,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-027-seo-architect.skill.md,SKILL,M-027-seo-architect.skill,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-028-metadata-builder.py,SKILL,M-028-metadata-builder,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-028-metadata-builder.skill.md,SKILL,M-028-metadata-builder.skill,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-029-audience-analyzer.py,SKILL,M-029-audience-analyzer,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-029-audience-analyzer.skill.md,SKILL,M-029-audience-analyzer.skill,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-030-engagement-predictor.py,SKILL,M-030-engagement-predictor,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-030-engagement-predictor.skill.md,SKILL,M-030-engagement-predictor.skill,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-031-mrbeast-hook-system.py,SKILL,M-031-mrbeast-hook-system,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-031-mrbeast-hook-system.skill.md,SKILL,M-031_Mrbeast_Hook_System,PARTIAL_OR_BETTER,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-032-pattern-interrupt-engine.py,SKILL,M-032-pattern-interrupt-engine,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-032-pattern-interrupt-engine.skill.md,SKILL,M-032_Pattern_Interrupt_Engine,PARTIAL_OR_BETTER,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-033-curiosity-gap-generator.py,SKILL,M-033-curiosity-gap-generator,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-033-curiosity-gap-generator.skill.md,SKILL,M-033_Curiosity_Gap_Generator,PARTIAL_OR_BETTER,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-034-micro-cliffhanger-engine.py,SKILL,M-034-micro-cliffhanger-engine,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-034-micro-cliffhanger-engine.skill.md,SKILL,M-034_Micro_Cliffhanger_Engine,PARTIAL_OR_BETTER,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-035-engagement-loop-builder.py,SKILL,M-035-engagement-loop-builder,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-035-engagement-loop-builder.skill.md,SKILL,M-035_Engagement_Loop_Builder,PARTIAL_OR_BETTER,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-036-emotional-spike-system.py,SKILL,M-036-emotional-spike-system,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-036-emotional-spike-system.skill.md,SKILL,M-036_Emotional_Spike_System,PARTIAL_OR_BETTER,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-037-reward-tease-engine.py,SKILL,M-037-reward-tease-engine,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-037-reward-tease-engine.skill.md,SKILL,M-037_Reward_Tease_Engine,PARTIAL_OR_BETTER,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-038-payoff-delivery-system.py,SKILL,M-038-payoff-delivery-system,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-038-payoff-delivery-system.skill.md,SKILL,M-038_Payoff_Delivery_System,PARTIAL_OR_BETTER,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-039-re-hook-system.py,SKILL,M-039-re-hook-system,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-039-re-hook-system.skill.md,SKILL,M-039_Re_Hook_System,PARTIAL_OR_BETTER,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-040-story-momentum-engine.py,SKILL,M-040-story-momentum-engine,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-040-story-momentum-engine.skill.md,SKILL,M-040_Story_Momentum_Engine,PARTIAL_OR_BETTER,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-041-scene-energy-analyzer.py,SKILL,M-041-scene-energy-analyzer,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-041-scene-energy-analyzer.skill.md,SKILL,M-041_Scene_Energy_Analyzer,PARTIAL_OR_BETTER,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-042-editing-optimization-engine.py,SKILL,M-042-editing-optimization-engine,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-042-editing-optimization-engine.skill.md,SKILL,M-042_Editing_Optimization_Engine,PARTIAL_OR_BETTER,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-043-cut-acceleration-system.py,SKILL,M-043-cut-acceleration-system,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-043-cut-acceleration-system.skill.md,SKILL,M-043_Cut_Acceleration_System,PARTIAL_OR_BETTER,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-044-visual-impact-engine.py,SKILL,M-044-visual-impact-engine,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-044-visual-impact-engine.skill.md,SKILL,M-044_Visual_Impact_Engine,PARTIAL_OR_BETTER,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-045-sound-impact-system.py,SKILL,M-045-sound-impact-system,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-045-sound-impact-system.skill.md,SKILL,M-045_Sound_Impact_System,PARTIAL_OR_BETTER,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-046-cinematic-enhancement-engine.py,SKILL,M-046-cinematic-enhancement-engine,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-046-cinematic-enhancement-engine.skill.md,SKILL,M-046_Cinematic_Enhancement_Engine,PARTIAL_OR_BETTER,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-047-thumbnail-psychology-engine.py,SKILL,M-047-thumbnail-psychology-engine,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-047-thumbnail-psychology-engine.skill.md,SKILL,M-047_Thumbnail_Psychology_Engine,PARTIAL_OR_BETTER,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-048-thumbnail-a-b-tester.py,SKILL,M-048-thumbnail-a-b-tester,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-048-thumbnail-a-b-tester.skill.md,SKILL,M-048_Thumbnail_A_B_Tester,PARTIAL_OR_BETTER,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-049-viral-distribution-planner.py,SKILL,M-049-viral-distribution-planner,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-049-viral-distribution-planner.skill.md,SKILL,M-049_Viral_Distribution_Planner,PARTIAL_OR_BETTER,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-050-platform-algorithm-adapter.py,SKILL,M-050-platform-algorithm-adapter,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-050-platform-algorithm-adapter.skill.md,SKILL,M-050_Platform_Algorithm_Adapter,PARTIAL_OR_BETTER,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-051-viral-multiplier-engine.py,SKILL,M-051-viral-multiplier-engine,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-051-viral-multiplier-engine.skill.md,SKILL,M-051_Viral_Multiplier_Engine,PARTIAL_OR_BETTER,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-052-engagement-feedback-analyzer.py,SKILL,M-052-engagement-feedback-analyzer,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-052-engagement-feedback-analyzer.skill.md,SKILL,M-052_Engagement_Feedback_Analyzer,PARTIAL_OR_BETTER,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-053-audience-sentiment-engine.py,SKILL,M-053-audience-sentiment-engine,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-053-audience-sentiment-engine.skill.md,SKILL,M-053_Audience_Sentiment_Engine,PARTIAL_OR_BETTER,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-054-content-optimization-engine.py,SKILL,M-054-content-optimization-engine,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-054-content-optimization-engine.skill.md,SKILL,M-054_Content_Optimization_Engine,PARTIAL_OR_BETTER,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-055-learning-memory-engine.py,SKILL,M-055-learning-memory-engine,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-055-learning-memory-engine.skill.md,SKILL,M-055_Learning_Memory_Engine,PARTIAL_OR_BETTER,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-056-growth-prediction-engine.py,SKILL,M-056-growth-prediction-engine,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-056-growth-prediction-engine.skill.md,SKILL,M-056_Growth_Prediction_Engine,PARTIAL_OR_BETTER,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-057-monetization-advisor.py,SKILL,M-057-monetization-advisor,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-057-monetization-advisor.skill.md,SKILL,M-057_Monetization_Advisor,PARTIAL_OR_BETTER,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-058-sponsorship-matchmaker.py,SKILL,M-058-sponsorship-matchmaker,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-058-sponsorship-matchmaker.skill.md,SKILL,M-058_Sponsorship_Matchmaker,PARTIAL_OR_BETTER,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-059-product-integration-engine.py,SKILL,M-059-product-integration-engine,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-059-product-integration-engine.skill.md,SKILL,M-059_Product_Integration_Engine,PARTIAL_OR_BETTER,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-060-channel-strategy-director.py,SKILL,M-060-channel-strategy-director,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/script_intelligence_army/M-060-channel-strategy-director.skill.md,SKILL,M-060_Channel_Strategy_Director,PARTIAL_OR_BETTER,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/sub_skills/SS-001-context-packet-sanitizer.py,SKILL,SS-001-context-packet-sanitizer,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,true
skills/sub_skills/SS-001-context-packet-sanitizer.subskill.md,SKILL,SS-001-context-packet-sanitizer.subskill,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/sub_skills/SS-101-elevenlabs-voice-generation-optimizer.py,SKILL,SS-101-elevenlabs-voice-generation-optimizer,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/sub_skills/SS-101-elevenlabs-voice-generation-optimizer.subskill.md,SKILL,SS-101-elevenlabs-voice-generation-optimizer.subskill,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/sub_skills/SS-102-heygen-avatar-render-orchestrator.py,SKILL,SS-102-heygen-avatar-render-orchestrator,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,true
skills/sub_skills/SS-102-heygen-avatar-render-orchestrator.subskill.md,SKILL,SS-102-heygen-avatar-render-orchestrator.subskill,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/sub_skills/SS-103-nanobanana-visual-generation-optimizer.py,SKILL,SS-103-nanobanana-visual-generation-optimizer,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
