component_id,component_path,lifecycle_status,active_runtime,consumed_by_dag,safe_inactive,status,gap
M-141_Community_Trigger_Engine,skills/swarm_expansion/M-141-community-trigger-engine.skill.md,QUARANTINE_REVIEW,False,False,True,PASS,
M-142-comment-magnet-engine,skills/swarm_expansion/M-142-comment-magnet-engine.py,QUARANTINE_REVIEW,False,False,True,PASS,
M-142_Comment_Magnet_Engine,skills/swarm_expansion/M-142-comment-magnet-engine.skill.md,QUARANTINE_REVIEW,False,False,True,PASS,
M-143-discussion-amplifier,skills/swarm_expansion/M-143-discussion-amplifier.py,QUARANTINE_REVIEW,False,False,True,PASS,
M-143_Discussion_Amplifier,skills/swarm_expansion/M-143-discussion-amplifier.skill.md,QUARANTINE_REVIEW,False,False,True,PASS,
M-144-engagement-momentum-engine,skills/swarm_expansion/M-144-engagement-momentum-engine.py,QUARANTINE_REVIEW,False,False,True,PASS,
M-144_Engagement_Momentum_Engine,skills/swarm_expansion/M-144-engagement-momentum-engine.skill.md,QUARANTINE_REVIEW,False,False,True,PASS,
M-145-algorithm-boost-detector,skills/swarm_expansion/M-145-algorithm-boost-detector.py,QUARANTINE_REVIEW,False,False,True,PASS,
M-145_Algorithm_Boost_Detector,skills/swarm_expansion/M-145-algorithm-boost-detector.skill.md,QUARANTINE_REVIEW,False,False,True,PASS,
M-146-viral-surge-manager,skills/swarm_expansion/M-146-viral-surge-manager.py,QUARANTINE_REVIEW,False,False,True,PASS,
M-146_Viral_Surge_Manager,skills/swarm_expansion/M-146-viral-surge-manager.skill.md,QUARANTINE_REVIEW,False,False,True,PASS,
M-147-content-amplification-engine,skills/swarm_expansion/M-147-content-amplification-engine.py,QUARANTINE_REVIEW,False,False,True,PASS,
M-147_Content_Amplification_Engine,skills/swarm_expansion/M-147-content-amplification-engine.skill.md,QUARANTINE_REVIEW,False,False,True,PASS,
M-148-channel-authority-builder,skills/swarm_expansion/M-148-channel-authority-builder.py,QUARANTINE_REVIEW,False,False,True,PASS,
M-148_Channel_Authority_Builder,skills/swarm_expansion/M-148-channel-authority-builder.skill.md,QUARANTINE_REVIEW,False,False,True,PASS,
M-149-algorithm-trust-engine,skills/swarm_expansion/M-149-algorithm-trust-engine.py,QUARANTINE_REVIEW,False,False,True,PASS,
M-149_Algorithm_Trust_Engine,skills/swarm_expansion/M-149-algorithm-trust-engine.skill.md,QUARANTINE_REVIEW,False,False,True,PASS,
M-150-platform-dominance-engine,skills/swarm_expansion/M-150-platform-dominance-engine.py,QUARANTINE_REVIEW,False,False,True,PASS,
M-150_Platform_Dominance_Engine,skills/swarm_expansion/M-150-platform-dominance-engine.skill.md,QUARANTINE_REVIEW,False,False,True,PASS,
M-061-micro-skill-army-router,skills/system_intelligence/M-061-micro-skill-army-router.py,QUARANTINE_REVIEW,False,False,True,PASS,
M-061_Micro_Skill_Army_Router,skills/system_intelligence/M-061-micro-skill-army-router.skill.md,QUARANTINE_REVIEW,False,False,True,PASS,
M-062-skill-loader-protocol,skills/system_intelligence/M-062-skill-loader-protocol.py,QUARANTINE_REVIEW,False,False,True,PASS,
M-062_Skill_Loader_Protocol,skills/system_intelligence/M-062-skill-loader-protocol.skill.md,QUARANTINE_REVIEW,False,False,True,PASS,
M-063-skill-dependency-resolver,skills/system_intelligence/M-063-skill-dependency-resolver.py,QUARANTINE_REVIEW,False,False,True,PASS,
M-063_Skill_Dependency_Resolver,skills/system_intelligence/M-063-skill-dependency-resolver.skill.md,QUARANTINE_REVIEW,False,False,True,PASS,
M-064-skill-priority-engine,skills/system_intelligence/M-064-skill-priority-engine.py,QUARANTINE_REVIEW,False,False,True,PASS,
M-064_Skill_Priority_Engine,skills/system_intelligence/M-064-skill-priority-engine.skill.md,QUARANTINE_REVIEW,False,False,True,PASS,
M-065-task-queue-manager,skills/system_intelligence/M-065-task-queue-manager.py,QUARANTINE_REVIEW,False,False,True,PASS,
M-065_Task_Queue_Manager,skills/system_intelligence/M-065-task-queue-manager.skill.md,QUARANTINE_REVIEW,False,False,True,PASS,
M-066-resource-allocator,skills/system_intelligence/M-066-resource-allocator.py,QUARANTINE_REVIEW,False,False,True,PASS,
M-066_Resource_Allocator,skills/system_intelligence/M-066-resource-allocator.skill.md,QUARANTINE_REVIEW,False,False,True,PASS,
M-067-performance-monitor,skills/system_intelligence/M-067-performance-monitor.py,QUARANTINE_REVIEW,False,False,True,PASS,
M-067_Performance_Monitor,skills/system_intelligence/M-067-performance-monitor.skill.md,QUARANTINE_REVIEW,False,False,True,PASS,
M-068-failure-detector,skills/system_intelligence/M-068-failure-detector.py,QUARANTINE_REVIEW,False,False,True,PASS,
M-068_Failure_Detector,skills/system_intelligence/M-068-failure-detector.skill.md,QUARANTINE_REVIEW,False,False,True,PASS,
M-069-recovery-engine,skills/system_intelligence/M-069-recovery-engine.py,QUARANTINE_REVIEW,False,False,True,PASS,
M-069_Recovery_Engine,skills/system_intelligence/M-069-recovery-engine.skill.md,QUARANTINE_REVIEW,False,False,True,PASS,
M-070-adaptive-re-router,skills/system_intelligence/M-070-adaptive-re-router.py,QUARANTINE_REVIEW,False,False,True,PASS,
M-070_Adaptive_Re_Router,skills/system_intelligence/M-070-adaptive-re-router.skill.md,QUARANTINE_REVIEW,False,False,True,PASS,
M-071-intelligence-memory-system,skills/system_intelligence/M-071-intelligence-memory-system.py,QUARANTINE_REVIEW,False,False,True,PASS,
M-071_Intelligence_Memory_System,skills/system_intelligence/M-071-intelligence-memory-system.skill.md,QUARANTINE_REVIEW,False,False,True,PASS,
M-072-pattern-recognition-engine,skills/system_intelligence/M-072-pattern-recognition-engine.py,QUARANTINE_REVIEW,False,False,True,PASS,
M-072_Pattern_Recognition_Engine,skills/system_intelligence/M-072-pattern-recognition-engine.skill.md,QUARANTINE_REVIEW,False,False,True,PASS,
M-073-trend-prediction-engine,skills/system_intelligence/M-073-trend-prediction-engine.py,QUARANTINE_REVIEW,False,False,True,PASS,
M-073_Trend_Prediction_Engine,skills/system_intelligence/M-073-trend-prediction-engine.skill.md,QUARANTINE_REVIEW,False,False,True,PASS,
M-074-viral-opportunity-scanner,skills/system_intelligence/M-074-viral-opportunity-scanner.py,QUARANTINE_REVIEW,False,False,True,PASS,
M-074_Viral_Opportunity_Scanner,skills/system_intelligence/M-074-viral-opportunity-scanner.skill.md,QUARANTINE_REVIEW,False,False,True,PASS,
M-075-content-replication-engine,skills/system_intelligence/M-075-content-replication-engine.py,QUARANTINE_REVIEW,False,False,True,PASS,
M-075_Content_Replication_Engine,skills/system_intelligence/M-075-content-replication-engine.skill.md,QUARANTINE_REVIEW,False,False,True,PASS,
M-076-multi-channel-expansion-engine,skills/system_intelligence/M-076-multi-channel-expansion-engine.py,QUARANTINE_REVIEW,False,False,True,PASS,
M-076_Multi_Channel_Expansion_Engine,skills/system_intelligence/M-076-multi-channel-expansion-engine.skill.md,QUARANTINE_REVIEW,False,False,True,PASS,
M-077-language-localization-engine,skills/system_intelligence/M-077-language-localization-engine.py,QUARANTINE_REVIEW,False,False,True,PASS,
M-077_Language_Localization_Engine,skills/system_intelligence/M-077-language-localization-engine.skill.md,QUARANTINE_REVIEW,False,False,True,PASS,
M-078-cultural-adaptation-engine,skills/system_intelligence/M-078-cultural-adaptation-engine.py,QUARANTINE_REVIEW,False,False,True,PASS,
M-078_Cultural_Adaptation_Engine,skills/system_intelligence/M-078-cultural-adaptation-engine.skill.md,QUARANTINE_REVIEW,False,False,True,PASS,
M-079-platform-format-engine,skills/system_intelligence/M-079-platform-format-engine.py,QUARANTINE_REVIEW,False,False,True,PASS,
M-079_Platform_Format_Engine,skills/system_intelligence/M-079-platform-format-engine.skill.md,QUARANTINE_REVIEW,False,False,True,PASS,
M-080-shorts-generator,skills/system_intelligence/M-080-shorts-generator.py,QUARANTINE_REVIEW,False,False,True,PASS,
M-080_Shorts_Generator,skills/system_intelligence/M-080-shorts-generator.skill.md,QUARANTINE_REVIEW,False,False,True,PASS,
M-081-clip-extraction-engine,skills/system_intelligence/M-081-clip-extraction-engine.py,QUARANTINE_REVIEW,False,False,True,PASS,
M-081_Clip_Extraction_Engine,skills/system_intelligence/M-081-clip-extraction-engine.skill.md,QUARANTINE_REVIEW,False,False,True,PASS,
M-082-viral-clip-optimizer,skills/system_intelligence/M-082-viral-clip-optimizer.py,QUARANTINE_REVIEW,False,False,True,PASS,
M-082_Viral_Clip_Optimizer,skills/system_intelligence/M-082-viral-clip-optimizer.skill.md,QUARANTINE_REVIEW,False,False,True,PASS,
M-083-social-media-distributor,skills/system_intelligence/M-083-social-media-distributor.py,QUARANTINE_REVIEW,False,False,True,PASS,
M-083_Social_Media_Distributor,skills/system_intelligence/M-083-social-media-distributor.skill.md,QUARANTINE_REVIEW,False,False,True,PASS,
M-084-cross-platform-analytics,skills/system_intelligence/M-084-cross-platform-analytics.py,QUARANTINE_REVIEW,False,False,True,PASS,
M-084_Cross_Platform_Analytics,skills/system_intelligence/M-084-cross-platform-analytics.skill.md,QUARANTINE_REVIEW,False,False,True,PASS,
M-085-ai-avatar-director,skills/system_intelligence/M-085-ai-avatar-director.py,QUARANTINE_REVIEW,False,False,True,PASS,
M-085_Ai_Avatar_Director,skills/system_intelligence/M-085-ai-avatar-director.skill.md,QUARANTINE_REVIEW,False,False,True,PASS,
M-086-cinematic-shot-planner,skills/system_intelligence/M-086-cinematic-shot-planner.py,QUARANTINE_REVIEW,False,False,True,PASS,
M-086_Cinematic_Shot_Planner,skills/system_intelligence/M-086-cinematic-shot-planner.skill.md,QUARANTINE_REVIEW,False,False,True,PASS,
M-087-lighting-designer,skills/system_intelligence/M-087-lighting-designer.py,QUARANTINE_REVIEW,False,False,True,PASS,
M-087_Lighting_Designer,skills/system_intelligence/M-087-lighting-designer.skill.md,QUARANTINE_REVIEW,False,False,True,PASS,
M-088-scene-composition-engine,skills/system_intelligence/M-088-scene-composition-engine.py,QUARANTINE_REVIEW,False,False,True,PASS,
M-088_Scene_Composition_Engine,skills/system_intelligence/M-088-scene-composition-engine.skill.md,QUARANTINE_REVIEW,False,False,True,PASS,
M-089-motion-director,skills/system_intelligence/M-089-motion-director.py,QUARANTINE_REVIEW,False,False,True,PASS,
M-089_Motion_Director,skills/system_intelligence/M-089-motion-director.skill.md,QUARANTINE_REVIEW,False,False,True,PASS,
M-090-generic-m-090-forbidden-in-runtime-split-into-av-emo-090-and-yt-for-090,skills/system_intelligence/M-090-generic-m-090-forbidden-in-runtime-split-into-av-emo-090-and-yt-for-090.py,QUARANTINE_REVIEW,False,False,True,PASS,
M-090_Generic_M_090_Forbidden_In_Runtime_Split_Into_Av_Emo_090_And_Yt_For_090,skills/system_intelligence/M-090-generic-m-090-forbidden-in-runtime-split-into-av-emo-090-and-yt-for-090.skill.md,QUARANTINE_REVIEW,False,False,True,PASS,
M-001-global-trend-scanner,skills/topic_intelligence/M-001-global-trend-scanner.py,QUARANTINE_REVIEW,False,False,True,PASS,
M-001-global-trend-scanner.skill,skills/topic_intelligence/M-001-global-trend-scanner.skill.md,QUARANTINE_REVIEW,False,False,True,PASS,
M-002-topic-opportunity-miner,skills/topic_intelligence/M-002-topic-opportunity-miner.py,QUARANTINE_REVIEW,False,False,True,PASS,
M-002-topic-opportunity-miner.skill,skills/topic_intelligence/M-002-topic-opportunity-miner.skill.md,QUARANTINE_REVIEW,False,False,True,PASS,
M-003-keyword-intelligence-miner,skills/topic_intelligence/M-003-keyword-intelligence-miner.py,QUARANTINE_REVIEW,False,False,True,PASS,
M-003_Keyword_Intelligence_Miner,skills/topic_intelligence/M-003-keyword-intelligence-miner.skill.md,QUARANTINE_REVIEW,False,False,True,PASS,
M-004-audience-demographic-mapper,skills/topic_intelligence/M-004-audience-demographic-mapper.py,QUARANTINE_REVIEW,False,False,True,PASS,
M-004_Audience_Demographic_Mapper,skills/topic_intelligence/M-004-audience-demographic-mapper.skill.md,QUARANTINE_REVIEW,False,False,True,PASS,
M-006-viral-pattern-detector,skills/topic_intelligence/M-006-viral-pattern-detector.py,QUARANTINE_REVIEW,False,False,True,PASS,
M-006_Viral_Pattern_Detector,skills/topic_intelligence/M-006-viral-pattern-detector.skill.md,QUARANTINE_REVIEW,False,False,True,PASS,
M-007-algorithm-signal-monitor,skills/topic_intelligence/M-007-algorithm-signal-monitor.py,QUARANTINE_REVIEW,False,False,True,PASS,
M-007_Algorithm_Signal_Monitor,skills/topic_intelligence/M-007-algorithm-signal-monitor.skill.md,QUARANTINE_REVIEW,False,False,True,PASS,
M-008-topic-viability-scorer,skills/topic_intelligence/M-008-topic-viability-scorer.py,QUARANTINE_REVIEW,False,False,True,PASS,
M-008_Topic_Viability_Scorer,skills/topic_intelligence/M-008-topic-viability-scorer.skill.md,QUARANTINE_REVIEW,False,False,True,PASS,
M-012-audience-interest-predictor,skills/topic_intelligence/M-012-audience-interest-predictor.py,QUARANTINE_REVIEW,False,False,True,PASS,
M-012_Audience_Interest_Predictor,skills/topic_intelligence/M-012-audience-interest-predictor.skill.md,QUARANTINE_REVIEW,False,False,True,PASS,
M-013-search-demand-forecaster,skills/topic_intelligence/M-013-search-demand-forecaster.py,QUARANTINE_REVIEW,False,False,True,PASS,
M-013_Search_Demand_Forecaster,skills/topic_intelligence/M-013-search-demand-forecaster.skill.md,QUARANTINE_REVIEW,False,False,True,PASS,
M-014-comment-sentiment-analyzer,skills/topic_intelligence/M-014-comment-sentiment-analyzer.py,QUARANTINE_REVIEW,False,False,True,PASS,
M-014_Comment_Sentiment_Analyzer,skills/topic_intelligence/M-014-comment-sentiment-analyzer.skill.md,QUARANTINE_REVIEW,False,False,True,PASS,
M-015-cultural-context-analyzer,skills/topic_intelligence/M-015-cultural-context-analyzer.py,QUARANTINE_REVIEW,False,False,True,PASS,
M-015_Cultural_Context_Analyzer,skills/topic_intelligence/M-015-cultural-context-analyzer.skill.md,QUARANTINE_REVIEW,False,False,True,PASS,
M-016-content-gap-finder,skills/topic_intelligence/M-016-content-gap-finder.py,QUARANTINE_REVIEW,False,False,True,PASS,
M-016_Content_Gap_Finder,skills/topic_intelligence/M-016-content-gap-finder.skill.md,QUARANTINE_REVIEW,False,False,True,PASS,
M-018-trend-lifecycle-predictor,skills/topic_intelligence/M-018-trend-lifecycle-predictor.py,QUARANTINE_REVIEW,False,False,True,PASS,
M-018_Trend_Lifecycle_Predictor,skills/topic_intelligence/M-018-trend-lifecycle-predictor.skill.md,QUARANTINE_REVIEW,False,False,True,PASS,
M-019-audience-pain-point-miner,skills/topic_intelligence/M-019-audience-pain-point-miner.py,QUARANTINE_REVIEW,False,False,True,PASS,
M-019_Audience_Pain_Point_Miner,skills/topic_intelligence/M-019-audience-pain-point-miner.skill.md,QUARANTINE_REVIEW,False,False,True,PASS,
M-023-trend-risk-evaluator,skills/topic_intelligence/M-023-trend-risk-evaluator.py,QUARANTINE_REVIEW,False,False,True,PASS,
M-023-trend-risk-evaluator.skill,skills/topic_intelligence/M-023-trend-risk-evaluator.skill.md,QUARANTINE_REVIEW,False,False,True,PASS,
M-024-topic-finalization-engine,skills/topic_intelligence/M-024-topic-finalization-engine.py,QUARANTINE_REVIEW,False,False,True,PASS,
M-024-topic-finalization-engine.skill,skills/topic_intelligence/M-024-topic-finalization-engine.skill.md,QUARANTINE_REVIEW,False,False,True,PASS,
README,subskills/README.md,QUARANTINE_REVIEW,False,False,True,PASS,
